CPU_Load,baseline,cgroup,crun,runc,youki
0,0.0016529726,0.0056321628,0.0060383166,0.0084251178,0.009093587
1,0.0019608686,0.0023973794,0.0029147022,0.0031215433999999998,0.0029092386
2,0.0013573656,0.0012041314,0.0008645148000000001,0.0008132422,0.0009495208
3,0.0012210902,0.0010934878,0.0009341162000000001,0.0008703972,0.000678821
4,0.0011121238,0.0010730696,0.0006967094,0.0006955981999999999,0.0007080964
5,0.0010929078,0.0010748748,0.0006966494,0.0006841598,0.0007090446
