CPU_Load,baseline,cgroup,crun,runc,youki
0,0.0,0.0,0.6666666666666667,0.33333333333333337,0.0
1,2.0,1.0,0.0,0.0,0.0
2,1.6666666666666667,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.33333333333333337
3,3.0,2.3333333333333335,1.3333333333333335,0.6666666666666667,2.3333333333333335
4,4.0,1.3333333333333335,1.3333333333333335,0.33333333333333337,3.0
5,2.0,2.666666666666667,1.0,0.33333333333333337,2.3333333333333335
