CPU_Load,baseline,cgroup,crun,runc,youki
0,2.8850000000000007,3.6739999999999995,4.157000000000001,5.235000000000002,3.4470000000000027
1,26.778,26.621,29.976,31.226,29.352999999999998
2,53.003,54.621,53.982000000000006,54.359,53.842
3,75.877,77.338,77.38199999999999,77.88300000000001,77.611
4,99.475,99.5,99.45,99.475,99.329
5,99.401,99.349,99.45,99.401,99.45
