CPU_Load,baseline,cgroup,crun,runc,youki
0,1.000076063863864,1.0000712068068067,1.0000274192192193,1.0000497653653653,1.000051731931932
1,1.000044041041041,1.0000450024024023,1.0000098294294295,1.000015690890891,1.0000200054054054
2,1.0000359873873874,1.000219622022022,0.9999924468468468,1.0000057325325327,0.9999914062062062
3,1.0000267685685684,1.0000272598598599,1.0000031595595595,0.9999951617617618,0.9999743519519518
4,1.000026563963964,1.0000289701701701,0.9999887133133133,0.9999980930930931,0.9999908076076076
5,1.0000282104104106,1.0000288694694695,0.9999957737737738,0.9999942062062062,0.9999955651651653
