CPU_Load,baseline,cgroup,crun,runc,youki
0,0.083602885,0.09343577759999999,0.0948142624,0.0931955248,0.0867033908
1,0.0794728646,0.0874609698,0.0787596134,0.080245376,0.074788822
2,0.0814909398,0.08782787560000001,0.0802368784,0.06968768280000001,0.074333073
3,0.0907832318,0.0978055248,0.0602638022,0.065972672,0.0619508406
4,0.091166139,0.0812057526,0.0666606116,0.0542058644,0.053903774999999994
5,0.07658995539999999,0.0964942926,0.0544230472,0.054126751,0.0541634224
