CPU_Load,baseline,cgroup,crun,runc,youki
0,0.0107484184,0.0415317598,0.0263035482,0.0253921748,0.0290575016
1,0.0151216156,0.0175165516,0.0202324758,0.0183097412,0.016019948
2,0.013522269600000001,0.0192787692,0.0196983352,0.0096626104,0.0229018086
3,0.0062514486,0.0050417048,0.008516506,0.0071137058,0.0037697674
4,0.0037765324,0.0039351914,0.0036606798,0.0036693336,0.0040081844
5,0.003922799,0.0037173341999999997,0.0038385806,0.0037941248,0.0039739202
