CPU_Load,baseline,cgroup,crun,runc,youki
0,0.1019084356,0.1062227802,0.0835544476,0.07924023,0.09867606379999999
1,0.077054761,0.0712503132,0.0765246,0.0685580274,0.0701659214
2,0.0791773048,0.0744973548,0.0841604788,0.0775290348,0.08166935019999999
3,0.069674045,0.0711709962,0.061961077,0.0619132124,0.0756097198
4,0.0564043318,0.057035403,0.0536607306,0.053309872800000005,0.055142326400000004
5,0.0666542314,0.0671415044,0.0539053988,0.054407391199999995,0.0539186056
