CPU_Load,baseline,cgroup,crun,runc,youki
0,0.002333534,0.0019081276,0.0024196354,0.0033664656,0.002989799
1,0.0013596762,0.0013183748,0.0012630598,0.0016441052,0.001382133
2,0.0012374386,0.0013133148,0.0008680636,0.0009178293999999999,0.0010235466000000002
3,0.0025474524,0.0016785105999999998,0.0015724876,0.0010169964,0.0011504324
4,0.0027898797999999997,0.001925001,0.001314096,0.0015981716,0.0013609802
5,0.0029697322,0.0021726528,0.0010510432,0.0011447114,0.0010410558
