CPU_Load,baseline,cgroup,crun,runc,youki
0,0.0018169946666666667,0.002136164,0.0016891206666666667,0.00129759,0.0021607926666666667
1,0.0010955513333333333,0.0010464846666666668,0.0011576773333333333,0.0012585426666666668,0.0011958066666666665
2,0.0011849466666666666,0.0007794453333333333,0.0013925546666666666,0.0010026286666666667,0.000919784
3,0.0010716506666666667,0.0013709386666666665,0.0014763780000000002,0.0010998466666666666,0.0014122499999999999
4,0.005857004666666666,0.0011685566666666666,0.0008349453333333334,0.0012985706666666667,0.0008496146666666666
5,0.0011977973333333334,0.0018753840000000001,0.0007672153333333333,0.0011210553333333333,0.0010417266666666665
