CPU_Load,baseline,cgroup,crun,runc,youki
0,0.46666666666666673,0.26666666666666666,0.9333333333333335,1.6,0.26666666666666666
1,0.26666666666666666,1.5333333333333332,0.26666666666666666,0.2,0.06666666666666667
2,0.0,0.26666666666666666,0.5333333333333333,0.4,0.4
3,1.0,0.33333333333333337,0.0,0.13333333333333333,0.6666666666666667
4,2.2666666666666666,1.0,0.06666666666666667,0.0,0.0
5,2.0666666666666664,2.1999999999999997,0.0,0.0,0.0
