CPU_Load,baseline,cgroup,crun,runc,youki
0,1.8237500000000004,2.8237499999999986,6.381111111111112,6.075555555555557,7.302222222222222
1,27.515,33.7875,31.68111111111111,31.741111111111113,31.293333333333333
2,52.66375,53.06625,56.29555555555556,55.93,56.507777777777775
3,76.69500000000001,76.83500000000001,78.86888888888889,79.94777777777777,79.503
4,99.84375,99.96875,99.91666666666667,99.88888888888889,99.875
5,99.875,99.845,99.88777777777779,99.83333333333333,99.875
