CPU_Load,baseline,cgroup,crun,runc,youki
0,0.19262164266666665,0.19386547399999998,0.17468547666666667,0.18446596466666665,0.17360157599999998
1,0.10229192866666667,0.11212630400000001,0.10543947533333332,0.09527574733333334,0.09765869066666666
2,0.07996582733333334,0.06775660666666666,0.08383178,0.08239314666666667,0.09356316199999999
3,0.06740746533333333,0.062514346,0.08565613799999999,0.09817818066666666,0.07945684866666666
4,0.07196255933333333,0.07403540533333333,0.060017832,0.06496971733333333,0.05729394
5,0.13560479666666667,0.11248100400000001,0.06459233666666667,0.061658452,0.057626477333333335
